140  x  141
┌─────────┬──────┬──────┬─────────┬────────┬────────┐
│ (index) │  id  │ line │ foundAt │ length │ number │
│  1023   │ 1024 │ 121  │   15    │   2    │   88   │
│  1024   │ 1025 │ 121  │   33    │   3    │  308   │
│  1025   │ 1026 │ 121  │   51    │   3    │  161   │
│  1026   │ 1027 │ 121  │   59    │   3    │  621   │
│  1027   │ 1028 │ 121  │   63    │   3    │  327   │
│  1028   │ 1029 │ 121  │   69    │   3    │  184   │
│  1029   │ 1030 │ 121  │   76    │   3    │  333   │
│  1030   │ 1031 │ 121  │   90    │   3    │  473   │
│  1031   │ 1032 │ 121  │   98    │   3    │  205   │
│  1032   │ 1033 │ 121  │   135   │   3    │  872   │
│  1033   │ 1034 │ 122  │    8    │   3    │  340   │
│  1034   │ 1035 │ 122  │   24    │   3    │  744   │
│  1035   │ 1036 │ 122  │   45    │   3    │  961   │
│  1036   │ 1037 │ 122  │   80    │   3    │  449   │
│  1037   │ 1038 │ 122  │   86    │   3    │  740   │
│  1038   │ 1039 │ 122  │   114   │   3    │  867   │
│  1039   │ 1040 │ 122  │   118   │   3    │  427   │
│  1040   │ 1041 │ 122  │   123   │   3    │  251   │
│  1041   │ 1042 │ 123  │    2    │   3    │  988   │
│  1042   │ 1043 │ 123  │   65    │   3    │  765   │
│  1043   │ 1044 │ 123  │   94    │   3    │  743   │
│  1044   │ 1045 │ 123  │   103   │   3    │  228   │
│  1045   │ 1046 │ 123  │   130   │   3    │  942   │
│  1046   │ 1047 │ 124  │   13    │   3    │  125   │
│  1047   │ 1048 │ 124  │   30    │   3    │  406   │
│  1048   │ 1049 │ 124  │   48    │   3    │  837   │
│  1049   │ 1050 │ 124  │   74    │   3    │  609   │
│  1050   │ 1051 │ 124  │   98    │   3    │  644   │
│  1051   │ 1052 │ 124  │   107   │   3    │  465   │
│  1052   │ 1053 │ 124  │   111   │   3    │  643   │
│  1053   │ 1054 │ 124  │   118   │   3    │  880   │
│  1054   │ 1055 │ 124  │   123   │   3    │  509   │
│  1055   │ 1056 │ 124  │   137   │   3    │  453   │
│  1056   │ 1057 │ 125  │    4    │   3    │  544   │
│  1057   │ 1058 │ 125  │   17    │   3    │  480   │
│  1058   │ 1059 │ 125  │   43    │   3    │  274   │
│  1059   │ 1060 │ 125  │   54    │   3    │  148   │
│  1060   │ 1061 │ 125  │   59    │   3    │  583   │
│  1061   │ 1062 │ 125  │   65    │   3    │  821   │
│  1062   │ 1063 │ 125  │   78    │   3    │  880   │
│  1063   │ 1064 │ 125  │   86    │   3    │  492   │
│  1064   │ 1065 │ 125  │   93    │   3    │  535   │
│  1065   │ 1066 │ 126  │   13    │   3    │  306   │
│  1066   │ 1067 │ 126  │   48    │   3    │  287   │
│  1067   │ 1068 │ 126  │   70    │   3    │  647   │
│  1068   │ 1069 │ 126  │   110   │   3    │  166   │
│  1069   │ 1070 │ 126  │   114   │   3    │  714   │
│  1070   │ 1071 │ 126  │   121   │   3    │  942   │
│  1071   │ 1072 │ 126  │   126   │   3    │  675   │
│  1072   │ 1073 │ 126  │   134   │   3    │  657   │
│  1073   │ 1074 │ 127  │   37    │   3    │  673   │
│  1074   │ 1075 │ 127  │   43    │   3    │  780   │
│  1075   │ 1076 │ 127  │   57    │   3    │  620   │
│  1076   │ 1077 │ 127  │   98    │   3    │  997   │
│  1077   │ 1078 │ 127  │   102   │   3    │  465   │
│  1078   │ 1079 │ 128  │    1    │   3    │  456   │
│  1079   │ 1080 │ 128  │   12    │   3    │  920   │
│  1080   │ 1081 │ 128  │   17    │   3    │  855   │
│  1081   │ 1082 │ 128  │   21    │   3    │  913   │
│  1082   │ 1083 │ 128  │   48    │   3    │  325   │
│  1083   │ 1084 │ 128  │   52    │   3    │  316   │
│  1084   │ 1085 │ 128  │   62    │   1    │   6    │
│  1085   │ 1086 │ 128  │   70    │   3    │  208   │
│  1086   │ 1087 │ 128  │   77    │   3    │  486   │
│  1087   │ 1088 │ 128  │   88    │   3    │  715   │
│  1088   │ 1089 │ 128  │   130   │   2    │   67   │
│  1089   │ 1090 │ 129  │    7    │   3    │  178   │
│  1090   │ 1091 │ 129  │   26    │   3    │  686   │
│  1091   │ 1092 │ 129  │   30    │   2    │   59   │
│  1092   │ 1093 │ 129  │   36    │   3    │  871   │
│  1093   │ 1094 │ 129  │   93    │   3    │  149   │
│  1094   │ 1095 │ 129  │   110   │   3    │  238   │
│  1095   │ 1096 │ 129  │   121   │   3    │  634   │
│  1096   │ 1097 │ 130  │    4    │   2    │   56   │
│  1097   │ 1098 │ 130  │   15    │   3    │  385   │
│  1098   │ 1099 │ 130  │   21    │   3    │  648   │
│  1099   │ 1100 │ 130  │   41    │   3    │  968   │
│  1100   │ 1101 │ 130  │   54    │   3    │  732   │
│  1101   │ 1102 │ 130  │   62    │   3    │  921   │
│  1102   │ 1103 │ 130  │   66    │   3    │  467   │
│  1103   │ 1104 │ 130  │   87    │   3    │  479   │
│  1104   │ 1105 │ 130  │   99    │   3    │  695   │
│  1105   │ 1106 │ 130  │   103   │   3    │  284   │
│  1106   │ 1107 │ 131  │   12    │   2    │   56   │
│  1107   │ 1108 │ 131  │   25    │   3    │  675   │
│  1108   │ 1109 │ 131  │   30    │   3    │  746   │
│  1109   │ 1110 │ 131  │   47    │   3    │  384   │
│  1110   │ 1111 │ 131  │   74    │   3    │  451   │
│  1111   │ 1112 │ 131  │   78    │   3    │  709   │
│  1112   │ 1113 │ 131  │   116   │   3    │  939   │
│  1113   │ 1114 │ 131  │   121   │   3    │  265   │
│  1114   │ 1115 │ 131  │   133   │   3    │  290   │
│  1115   │ 1116 │ 131  │   137   │   3    │  891   │
│  1116   │ 1117 │ 132  │   16    │   3    │  501   │
│  1117   │ 1118 │ 132  │   42    │   3    │  620   │
│  1118   │ 1119 │ 132  │   58    │   3    │  900   │
│  1119   │ 1120 │ 132  │   68    │   3    │  825   │
│  1120   │ 1121 │ 132  │   88    │   3    │  258   │
│  1121   │ 1122 │ 132  │   94    │   3    │  387   │
│  1122   │ 1123 │ 132  │   103   │   2    │   21   │
│  1123   │ 1124 │ 132  │   106   │   2    │   40   │
│  1124   │ 1125 │ 132  │   111   │   3    │  273   │
│  1125   │ 1126 │ 133  │    7    │   3    │  532   │
│  1126   │ 1127 │ 133  │   54    │   3    │  956   │
│  1127   │ 1128 │ 133  │   82    │   3    │  711   │
│  1128   │ 1129 │ 133  │   116   │   3    │  415   │
│  1129   │ 1130 │ 133  │   120   │   3    │  307   │
│  1130   │ 1131 │ 133  │   127   │   3    │  411   │
│  1131   │ 1132 │ 133  │   136   │   1    │   9    │
│  1132   │ 1133 │ 134  │   30    │   3    │  314   │
│  1133   │ 1134 │ 134  │   42    │   3    │  692   │
│  1134   │ 1135 │ 134  │   46    │   3    │  214   │
│  1135   │ 1136 │ 134  │   50    │   3    │  718   │
│  1136   │ 1137 │ 134  │   66    │   3    │  762   │
│  1137   │ 1138 │ 134  │   70    │   3    │  461   │
│  1138   │ 1139 │ 134  │   78    │   3    │  844   │
│  1139   │ 1140 │ 134  │   101   │   3    │  973   │
│  1140   │ 1141 │ 134  │   105   │   3    │  675   │
│  1141   │ 1142 │ 134  │   111   │   2    │   80   │
│  1142   │ 1143 │ 134  │   131   │   3    │  143   │
│  1143   │ 1144 │ 135  │   11    │   3    │  365   │
│  1144   │ 1145 │ 135  │   21    │   3    │  460   │
│  1145   │ 1146 │ 135  │   25    │   3    │  329   │
│  1146   │ 1147 │ 135  │   36    │   3    │  476   │
│  1147   │ 1148 │ 135  │   86    │   3    │  926   │
│  1148   │ 1149 │ 135  │   94    │   3    │  799   │
│  1149   │ 1150 │ 136  │   16    │   3    │  297   │
│  1150   │ 1151 │ 136  │   52    │   3    │  753   │
│  1151   │ 1152 │ 136  │   63    │   3    │  700   │
│  1152   │ 1153 │ 136  │   72    │   3    │  473   │
│  1153   │ 1154 │ 136  │   76    │   3    │  765   │
│  1154   │ 1155 │ 136  │   98    │   3    │  967   │
│  1155   │ 1156 │ 136  │   109   │   3    │  111   │
│  1156   │ 1157 │ 136  │   113   │   3    │  629   │
│  1157   │ 1158 │ 136  │   117   │   3    │  932   │
│  1158   │ 1159 │ 136  │   124   │   3    │  125   │
│  1159   │ 1160 │ 137  │   11    │   3    │  261   │
│  1160   │ 1161 │ 137  │   25    │   3    │  786   │
│  1161   │ 1162 │ 137  │   29    │   3    │  283   │
│  1162   │ 1163 │ 137  │   36    │   3    │  695   │
│  1163   │ 1164 │ 137  │   44    │   3    │  486   │
│  1164   │ 1165 │ 137  │   59    │   3    │  565   │
│  1165   │ 1166 │ 137  │   80    │   3    │  536   │
│  1166   │ 1167 │ 137  │   93    │   3    │  380   │
│  1167   │ 1168 │ 137  │   103   │   3    │  124   │
│  1168   │ 1169 │ 138  │    6    │   3    │  339   │
│  1169   │ 1170 │ 138  │   51    │   3    │  996   │
│  1170   │ 1171 │ 138  │   89    │   3    │  752   │
│  1171   │ 1172 │ 139  │   23    │   3    │  716   │
│  1172   │ 1173 │ 139  │   37    │   3    │  551   │
│  1173   │ 1174 │ 139  │   41    │   3    │  631   │
│  1174   │ 1175 │ 139  │   68    │   3    │  279   │
│  1175   │ 1176 │ 139  │   73    │   3    │  555   │
│  1176   │ 1177 │ 139  │   81    │   3    │  373   │
│  1177   │ 1178 │ 139  │   103   │   3    │  691   │
│  1178   │ 1179 │ 139  │   112   │   3    │  114   │
│  1179   │ 1180 │ 139  │   116   │   3    │  215   │
│  1180   │ 1181 │ 139  │   131   │   3    │  515   │
└─────────┴──────┴──────┴─────────┴────────┴────────┘
-------------------
[
  [
    {
      "id": 2,
      "line": 0,
      "foundAt": 28,
      "length": 3,
      "number": 988,
      "foundGearAt": "1,27",
      "valid": true
    },
    {
      "id": 17,
      "line": 2,
      "foundAt": 24,
      "length": 3,
      "number": 617,
      "foundGearAt": "1,27",
      "valid": true
    }
  ],
  [
    {
      "id": 7,
      "line": 0,
      "foundAt": 64,
      "length": 3,
      "number": 468,
      "foundGearAt": "1,64",
      "valid": true
    },
    {
      "id": 22,
      "line": 2,
      "foundAt": 62,
      "length": 3,
      "number": 898,
      "foundGearAt": "1,64",
      "valid": true
    }
  ],
  [
    {
      "id": 18,
      "line": 2,
      "foundAt": 29,
      "length": 3,
      "number": 201,
      "foundGearAt": "3,30",
      "valid": true
    },
    {
      "id": 39,
      "line": 4,
      "foundAt": 30,
      "length": 3,
      "number": 350,
      "foundGearAt": "3,30",
      "valid": true
    }
  ],
  [
    {
      "id": 19,
      "line": 2,
      "foundAt": 41,
      "length": 3,
      "number": 271,
      "foundGearAt": "3,42",
      "valid": true
    },
    {
      "id": 40,
      "line": 4,
      "foundAt": 40,
      "length": 3,
      "number": 664,
      "foundGearAt": "3,42",
      "valid": true
    }
  ],
  [
    {
      "id": 24,
      "line": 2,
      "foundAt": 95,
      "length": 3,
      "number": 230,
      "foundGearAt": "2,94",
      "valid": true
    },
    {
      "id": 34,
      "line": 3,
      "foundAt": 91,
      "length": 3,
      "number": 133,
      "foundGearAt": "2,94",
      "valid": true
    }
  ],
  [
    {
      "id": 32,
      "line": 3,
      "foundAt": 75,
      "length": 3,
      "number": 609,
      "foundGearAt": "4,75",
      "valid": true
    },
    {
      "id": 51,
      "line": 5,
      "foundAt": 75,
      "length": 3,
      "number": 115,
      "foundGearAt": "4,75",
      "valid": true
    }
  ],
  [
    {
      "id": 36,
      "line": 3,
      "foundAt": 131,
      "length": 3,
      "number": 552,
      "foundGearAt": "3,134",
      "valid": true
    },
    {
      "id": 37,
      "line": 3,
      "foundAt": 135,
      "length": 3,
      "number": 127,
      "foundGearAt": "3,134",
      "valid": true
    }
  ],
  [
    {
      "id": 38,
      "line": 4,
      "foundAt": 0,
      "length": 3,
      "number": 490,
      "foundGearAt": "4,3",
      "valid": true
    },
    {
      "id": 46,
      "line": 5,
      "foundAt": 4,
      "length": 3,
      "number": 245,
      "foundGearAt": "4,3",
      "valid": true
    }
  ],
  [
    {
      "id": 42,
      "line": 4,
      "foundAt": 79,
      "length": 3,
      "number": 514,
      "foundGearAt": "5,82",
      "valid": true
    },
    {
      "id": 43,
      "line": 4,
      "foundAt": 83,
      "length": 2,
      "number": 31,
      "foundGearAt": "5,82",
      "valid": true
    }
  ],
  [
    {
      "id": 47,
      "line": 5,
      "foundAt": 22,
      "length": 3,
      "number": 805,
      "foundGearAt": "6,24",
      "valid": true
    },
    {
      "id": 62,
      "line": 7,
      "foundAt": 24,
      "length": 1,
      "number": 8,
      "foundGearAt": "6,24",
      "valid": true
    }
  ],
  [
    {
      "id": 49,
      "line": 5,
      "foundAt": 46,
      "length": 3,
      "number": 449,
      "foundGearAt": "6,46",
      "valid": true
    },
    {
      "id": 63,
      "line": 7,
      "foundAt": 46,
      "length": 3,
      "number": 330,
      "foundGearAt": "6,46",
      "valid": true
    }
  ],
  [
    {
      "id": 50,
      "line": 5,
      "foundAt": 67,
      "length": 3,
      "number": 313,
      "foundGearAt": "5,70",
      "valid": true
    },
    {
      "id": 58,
      "line": 6,
      "foundAt": 71,
      "length": 3,
      "number": 511,
      "foundGearAt": "5,70",
      "valid": true
    }
  ],
  [
    {
      "id": 52,
      "line": 5,
      "foundAt": 90,
      "length": 3,
      "number": 611,
      "foundGearAt": "6,93",
      "valid": true
    },
    {
      "id": 53,
      "line": 5,
      "foundAt": 94,
      "length": 3,
      "number": 343,
      "foundGearAt": "6,93",
      "valid": true
    }
  ],
  [
    {
      "id": 54,
      "line": 5,
      "foundAt": 113,
      "length": 3,
      "number": 237,
      "foundGearAt": "6,112",
      "valid": true
    },
    {
      "id": 68,
      "line": 7,
      "foundAt": 113,
      "length": 3,
      "number": 336,
      "foundGearAt": "6,112",
      "valid": true
    }
  ],
  [
    {
      "id": 55,
      "line": 5,
      "foundAt": 118,
      "length": 3,
      "number": 229,
      "foundGearAt": "6,119",
      "valid": true
    },
    {
      "id": 69,
      "line": 7,
      "foundAt": 119,
      "length": 3,
      "number": 245,
      "foundGearAt": "6,119",
      "valid": true
    }
  ],
  [
    {
      "id": 64,
      "line": 7,
      "foundAt": 66,
      "length": 3,
      "number": 474,
      "foundGearAt": "8,66",
      "valid": true
    },
    {
      "id": 85,
      "line": 9,
      "foundAt": 67,
      "length": 2,
      "number": 10,
      "foundGearAt": "8,66",
      "valid": true
    }
  ],
  [
    {
      "id": 66,
      "line": 7,
      "foundAt": 84,
      "length": 3,
      "number": 736,
      "foundGearAt": "8,84",
      "valid": true
    },
    {
      "id": 86,
      "line": 9,
      "foundAt": 83,
      "length": 3,
      "number": 649,
      "foundGearAt": "8,84",
      "valid": true
    }
  ],
  [
    {
      "id": 71,
      "line": 7,
      "foundAt": 133,
      "length": 3,
      "number": 916,
      "foundGearAt": "8,133",
      "valid": true
    },
    {
      "id": 88,
      "line": 9,
      "foundAt": 132,
      "length": 3,
      "number": 106,
      "foundGearAt": "8,133",
      "valid": true
    }
  ],
  [
    {
      "id": 74,
      "line": 8,
      "foundAt": 43,
      "length": 2,
      "number": 90,
      "foundGearAt": "9,45",
      "valid": true
    },
    {
      "id": 90,
      "line": 10,
      "foundAt": 43,
      "length": 3,
      "number": 486,
      "foundGearAt": "9,45",
      "valid": true
    }
  ],
  [
    {
      "id": 76,
      "line": 8,
      "foundAt": 56,
      "length": 3,
      "number": 221,
      "foundGearAt": "9,57",
      "valid": true
    },
    {
      "id": 91,
      "line": 10,
      "foundAt": 55,
      "length": 3,
      "number": 209,
      "foundGearAt": "9,57",
      "valid": true
    }
  ],
  [
    {
      "id": 77,
      "line": 8,
      "foundAt": 72,
      "length": 3,
      "number": 173,
      "foundGearAt": "9,73",
      "valid": true
    },
    {
      "id": 93,
      "line": 10,
      "foundAt": 74,
      "length": 3,
      "number": 252,
      "foundGearAt": "9,73",
      "valid": true
    }
  ],
  [
    {
      "id": 78,
      "line": 8,
      "foundAt": 96,
      "length": 2,
      "number": 25,
      "foundGearAt": "7,98",
      "valid": true
    },
    {
      "id": 79,
      "line": 8,
      "foundAt": 99,
      "length": 2,
      "number": 98,
      "foundGearAt": "7,98",
      "valid": true
    }
  ],
  [
    {
      "id": 81,
      "line": 9,
      "foundAt": 1,
      "length": 3,
      "number": 718,
      "foundGearAt": "8,5",
      "valid": true
    },
    {
      "id": 82,
      "line": 9,
      "foundAt": 5,
      "length": 3,
      "number": 120,
      "foundGearAt": "8,5",
      "valid": true
    }
  ],
  [
    {
      "id": 84,
      "line": 9,
      "foundAt": 62,
      "length": 2,
      "number": 15,
      "foundGearAt": "10,62",
      "valid": true
    },
    {
      "id": 102,
      "line": 11,
      "foundAt": 60,
      "length": 3,
      "number": 487,
      "foundGearAt": "10,62",
      "valid": true
    }
  ],
  [
    {
      "id": 92,
      "line": 10,
      "foundAt": 65,
      "length": 1,
      "number": 2,
      "foundGearAt": "11,65",
      "valid": true
    },
    {
      "id": 109,
      "line": 12,
      "foundAt": 64,
      "length": 3,
      "number": 881,
      "foundGearAt": "11,65",
      "valid": true
    }
  ],
  [
    {
      "id": 100,
      "line": 11,
      "foundAt": 38,
      "length": 3,
      "number": 878,
      "foundGearAt": "12,37",
      "valid": true
    },
    {
      "id": 115,
      "line": 13,
      "foundAt": 34,
      "length": 3,
      "number": 195,
      "foundGearAt": "12,37",
      "valid": true
    }
  ],
  [
    {
      "id": 103,
      "line": 11,
      "foundAt": 70,
      "length": 3,
      "number": 819,
      "foundGearAt": "12,71",
      "valid": true
    },
    {
      "id": 118,
      "line": 13,
      "foundAt": 69,
      "length": 3,
      "number": 887,
      "foundGearAt": "12,71",
      "valid": true
    }
  ],
  [
    {
      "id": 110,
      "line": 12,
      "foundAt": 75,
      "length": 3,
      "number": 662,
      "foundGearAt": "12,78",
      "valid": true
    },
    {
      "id": 119,
      "line": 13,
      "foundAt": 79,
      "length": 2,
      "number": 43,
      "foundGearAt": "12,78",
      "valid": true
    }
  ],
  [
    {
      "id": 120,
      "line": 13,
      "foundAt": 84,
      "length": 3,
      "number": 396,
      "foundGearAt": "14,83",
      "valid": true
    },
    {
      "id": 133,
      "line": 15,
      "foundAt": 81,
      "length": 3,
      "number": 542,
      "foundGearAt": "14,83",
      "valid": true
    }
  ],
  [
    {
      "id": 121,
      "line": 13,
      "foundAt": 135,
      "length": 3,
      "number": 813,
      "foundGearAt": "14,134",
      "valid": true
    },
    {
      "id": 139,
      "line": 15,
      "foundAt": 133,
      "length": 3,
      "number": 981,
      "foundGearAt": "14,134",
      "valid": true
    }
  ],
  [
    {
      "id": 127,
      "line": 14,
      "foundAt": 116,
      "length": 3,
      "number": 979,
      "foundGearAt": "15,116",
      "valid": true
    },
    {
      "id": 143,
      "line": 16,
      "foundAt": 114,
      "length": 3,
      "number": 495,
      "foundGearAt": "15,116",
      "valid": true
    }
  ],
  [
    {
      "id": 130,
      "line": 15,
      "foundAt": 33,
      "length": 2,
      "number": 61,
      "foundGearAt": "16,35",
      "valid": true
    },
    {
      "id": 140,
      "line": 16,
      "foundAt": 36,
      "length": 3,
      "number": 618,
      "foundGearAt": "16,35",
      "valid": true
    }
  ],
  [
    {
      "id": 131,
      "line": 15,
      "foundAt": 53,
      "length": 3,
      "number": 878,
      "foundGearAt": "16,53",
      "valid": true
    },
    {
      "id": 149,
      "line": 17,
      "foundAt": 52,
      "length": 3,
      "number": 298,
      "foundGearAt": "16,53",
      "valid": true
    }
  ],
  [
    {
      "id": 147,
      "line": 17,
      "foundAt": 7,
      "length": 3,
      "number": 915,
      "foundGearAt": "18,6",
      "valid": true
    },
    {
      "id": 155,
      "line": 18,
      "foundAt": 3,
      "length": 3,
      "number": 800,
      "foundGearAt": "18,6",
      "valid": true
    }
  ],
  [
    {
      "id": 148,
      "line": 17,
      "foundAt": 24,
      "length": 3,
      "number": 156,
      "foundGearAt": "18,23",
      "valid": true
    },
    {
      "id": 156,
      "line": 18,
      "foundAt": 20,
      "length": 3,
      "number": 246,
      "foundGearAt": "18,23",
      "valid": true
    }
  ],
  [
    {
      "id": 151,
      "line": 17,
      "foundAt": 74,
      "length": 3,
      "number": 170,
      "foundGearAt": "18,76",
      "valid": true
    },
    {
      "id": 167,
      "line": 19,
      "foundAt": 77,
      "length": 3,
      "number": 785,
      "foundGearAt": "18,76",
      "valid": true
    }
  ],
  [
    {
      "id": 152,
      "line": 17,
      "foundAt": 89,
      "length": 3,
      "number": 985,
      "foundGearAt": "18,88",
      "valid": true
    },
    {
      "id": 168,
      "line": 19,
      "foundAt": 85,
      "length": 3,
      "number": 514,
      "foundGearAt": "18,88",
      "valid": true
    }
  ],
  [
    {
      "id": 157,
      "line": 18,
      "foundAt": 33,
      "length": 3,
      "number": 370,
      "foundGearAt": "19,36",
      "valid": true
    },
    {
      "id": 173,
      "line": 20,
      "foundAt": 35,
      "length": 3,
      "number": 770,
      "foundGearAt": "19,36",
      "valid": true
    }
  ],
  [
    {
      "id": 162,
      "line": 18,
      "foundAt": 127,
      "length": 3,
      "number": 687,
      "foundGearAt": "19,128",
      "valid": true
    },
    {
      "id": 182,
      "line": 20,
      "foundAt": 128,
      "length": 2,
      "number": 35,
      "foundGearAt": "19,128",
      "valid": true
    }
  ],
  [
    {
      "id": 163,
      "line": 19,
      "foundAt": 11,
      "length": 3,
      "number": 173,
      "foundGearAt": "20,13",
      "valid": true
    },
    {
      "id": 183,
      "line": 21,
      "foundAt": 12,
      "length": 2,
      "number": 40,
      "foundGearAt": "20,13",
      "valid": true
    }
  ],
  [
    {
      "id": 169,
      "line": 19,
      "foundAt": 133,
      "length": 3,
      "number": 446,
      "foundGearAt": "19,136",
      "valid": true
    },
    {
      "id": 170,
      "line": 19,
      "foundAt": 137,
      "length": 3,
      "number": 833,
      "foundGearAt": "19,136",
      "valid": true
    }
  ],
  [
    {
      "id": 174,
      "line": 20,
      "foundAt": 39,
      "length": 3,
      "number": 988,
      "foundGearAt": "21,42",
      "valid": true
    },
    {
      "id": 191,
      "line": 22,
      "foundAt": 40,
      "length": 3,
      "number": 608,
      "foundGearAt": "21,42",
      "valid": true
    }
  ],
  [
    {
      "id": 175,
      "line": 20,
      "foundAt": 59,
      "length": 3,
      "number": 738,
      "foundGearAt": "21,62",
      "valid": true
    },
    {
      "id": 176,
      "line": 20,
      "foundAt": 63,
      "length": 3,
      "number": 523,
      "foundGearAt": "21,62",
      "valid": true
    }
  ],
  [
    {
      "id": 181,
      "line": 20,
      "foundAt": 124,
      "length": 3,
      "number": 199,
      "foundGearAt": "20,123",
      "valid": true
    },
    {
      "id": 188,
      "line": 21,
      "foundAt": 120,
      "length": 3,
      "number": 272,
      "foundGearAt": "20,123",
      "valid": true
    }
  ],
  [
    {
      "id": 194,
      "line": 22,
      "foundAt": 80,
      "length": 3,
      "number": 959,
      "foundGearAt": "22,83",
      "valid": true
    },
    {
      "id": 195,
      "line": 22,
      "foundAt": 84,
      "length": 3,
      "number": 604,
      "foundGearAt": "22,83",
      "valid": true
    }
  ],
  [
    {
      "id": 196,
      "line": 22,
      "foundAt": 91,
      "length": 2,
      "number": 16,
      "foundGearAt": "22,93",
      "valid": true
    },
    {
      "id": 206,
      "line": 23,
      "foundAt": 94,
      "length": 3,
      "number": 944,
      "foundGearAt": "22,93",
      "valid": true
    }
  ],
  [
    {
      "id": 198,
      "line": 22,
      "foundAt": 132,
      "length": 3,
      "number": 325,
      "foundGearAt": "21,135",
      "valid": true
    },
    {
      "id": 199,
      "line": 22,
      "foundAt": 136,
      "length": 3,
      "number": 215,
      "foundGearAt": "21,135",
      "valid": true
    }
  ],
  [
    {
      "id": 202,
      "line": 23,
      "foundAt": 14,
      "length": 2,
      "number": 48,
      "foundGearAt": "23,13",
      "valid": true
    },
    {
      "id": 210,
      "line": 24,
      "foundAt": 10,
      "length": 3,
      "number": 887,
      "foundGearAt": "23,13",
      "valid": true
    }
  ],
  [
    {
      "id": 203,
      "line": 23,
      "foundAt": 22,
      "length": 3,
      "number": 883,
      "foundGearAt": "24,25",
      "valid": true
    },
    {
      "id": 218,
      "line": 25,
      "foundAt": 23,
      "length": 3,
      "number": 591,
      "foundGearAt": "24,25",
      "valid": true
    }
  ],
  [
    {
      "id": 212,
      "line": 24,
      "foundAt": 41,
      "length": 3,
      "number": 725,
      "foundGearAt": "25,40",
      "valid": true
    },
    {
      "id": 227,
      "line": 26,
      "foundAt": 40,
      "length": 2,
      "number": 80,
      "foundGearAt": "25,40",
      "valid": true
    }
  ],
  [
    {
      "id": 213,
      "line": 24,
      "foundAt": 60,
      "length": 3,
      "number": 958,
      "foundGearAt": "25,62",
      "valid": true
    },
    {
      "id": 229,
      "line": 26,
      "foundAt": 60,
      "length": 3,
      "number": 824,
      "foundGearAt": "25,62",
      "valid": true
    }
  ],
  [
    {
      "id": 214,
      "line": 24,
      "foundAt": 69,
      "length": 3,
      "number": 367,
      "foundGearAt": "25,72",
      "valid": true
    },
    {
      "id": 230,
      "line": 26,
      "foundAt": 71,
      "length": 3,
      "number": 138,
      "foundGearAt": "25,72",
      "valid": true
    }
  ],
  [
    {
      "id": 222,
      "line": 25,
      "foundAt": 65,
      "length": 3,
      "number": 698,
      "foundGearAt": "26,67",
      "valid": true
    },
    {
      "id": 238,
      "line": 27,
      "foundAt": 67,
      "length": 3,
      "number": 692,
      "foundGearAt": "26,67",
      "valid": true
    }
  ],
  [
    {
      "id": 225,
      "line": 25,
      "foundAt": 132,
      "length": 3,
      "number": 223,
      "foundGearAt": "26,132",
      "valid": true
    },
    {
      "id": 242,
      "line": 27,
      "foundAt": 129,
      "length": 3,
      "number": 542,
      "foundGearAt": "26,132",
      "valid": true
    }
  ],
  [
    {
      "id": 226,
      "line": 26,
      "foundAt": 11,
      "length": 3,
      "number": 960,
      "foundGearAt": "27,13",
      "valid": true
    },
    {
      "id": 245,
      "line": 28,
      "foundAt": 12,
      "length": 3,
      "number": 702,
      "foundGearAt": "27,13",
      "valid": true
    }
  ],
  [
    {
      "id": 228,
      "line": 26,
      "foundAt": 55,
      "length": 3,
      "number": 456,
      "foundGearAt": "27,57",
      "valid": true
    },
    {
      "id": 250,
      "line": 28,
      "foundAt": 56,
      "length": 3,
      "number": 329,
      "foundGearAt": "27,57",
      "valid": true
    }
  ],
  [
    {
      "id": 232,
      "line": 26,
      "foundAt": 89,
      "length": 3,
      "number": 362,
      "foundGearAt": "26,92",
      "valid": true
    },
    {
      "id": 240,
      "line": 27,
      "foundAt": 93,
      "length": 3,
      "number": 902,
      "foundGearAt": "26,92",
      "valid": true
    }
  ],
  [
    {
      "id": 235,
      "line": 26,
      "foundAt": 116,
      "length": 3,
      "number": 663,
      "foundGearAt": "27,116",
      "valid": true
    },
    {
      "id": 253,
      "line": 28,
      "foundAt": 113,
      "length": 3,
      "number": 375,
      "foundGearAt": "27,116",
      "valid": true
    }
  ],
  [
    {
      "id": 239,
      "line": 27,
      "foundAt": 85,
      "length": 3,
      "number": 922,
      "foundGearAt": "28,86",
      "valid": true
    },
    {
      "id": 255,
      "line": 29,
      "foundAt": 83,
      "length": 3,
      "number": 696,
      "foundGearAt": "28,86",
      "valid": true
    }
  ],
  [
    {
      "id": 247,
      "line": 28,
      "foundAt": 29,
      "length": 3,
      "number": 668,
      "foundGearAt": "29,30",
      "valid": true
    },
    {
      "id": 259,
      "line": 30,
      "foundAt": 28,
      "length": 3,
      "number": 129,
      "foundGearAt": "29,30",
      "valid": true
    }
  ],
  [
    {
      "id": 248,
      "line": 28,
      "foundAt": 46,
      "length": 3,
      "number": 613,
      "foundGearAt": "28,49",
      "valid": true
    },
    {
      "id": 249,
      "line": 28,
      "foundAt": 50,
      "length": 3,
      "number": 479,
      "foundGearAt": "28,49",
      "valid": true
    }
  ],
  [
    {
      "id": 252,
      "line": 28,
      "foundAt": 107,
      "length": 3,
      "number": 545,
      "foundGearAt": "28,106",
      "valid": true
    },
